user_id,avg_daily_listening_hours,skip_rate_pct
29705,0.43,21.12
47748,2.29,22.29
5887,1.24,35.1
47574,1.47,24.72
30985,1.49,
37331,2.28,20.82
23210,0.35,17.92
20721,8.65,84.67
13005,2.15,28.36
3967,0.67,39.53
30361,1.45,9.48
36931,3.29,25.39
17991,5.17,
17252,1.39,17.37
37039,1.21,14.63
36199,8.23,73.0
25158,3.18,19.68
14226,1.77,25.73
19248,16.080000000000002,10.57
48373,1.28,30.22
12098,0.93,26.81
44921,0.39,30.63
5973,1.15,26.06
15288,0.72,12.13
48057,2.33,23.44
7280,0.63,22.89
23781,1.69,27.66
4835,0.96,24.12
25950,2.07,24.13
40707,2.14,
13214,1.61,23.64
45330,0.61,34.22
28809,3.37,69.84
22348,4.12,25.03
44693,2.32,18.66
13447,1.25,34.7
33337,0.53,36.29
14563,2.0,17.36
18156,0.73,19.03
16166,2.42,21.78
594,3.88,17.6
2454,1.56,17.15
12507,1.38,24.62
46,1.0,20.54
18968,2.99,17.86
854,1.62,9.28
13821,4.14,31.02
30428,5.02,78.75
367,1.47,15.96
8342,2.28,18.04
47448,3.3600000000000003,15.85
12873,4.19,
12896,,20.48
8870,0.59,
37629,2.6,
43577,0.78,29.96
7590,1.93,1.76
13200,2.51,17.34
44621,2.58,18.52
40261,1.17,
18591,0.83,22.34
17280,4.13,87.32
28833,1.51,10.65
9481,1.93,15.24
38419,4.0,80.3
38580,0.74,42.02
40801,3.12,13.98
19385,6.72,88.22
11715,1.01,32.71
41964,1.86,18.73
1614,2.71,18.82
4948,2.09,24.69
27180,1.83,25.15
40730,1.25,17.63
15110,1.15,21.76
17784,1.81,16.48
39403,1.18,4.92
28201,1.61,23.1
4050,1.19,26.53
48741,1.95,15.78
40241,1.49,
26173,0.28,8.93
111,0.57,24.67
44664,1.8,83.11
36050,1.68,14.73
10258,0.96,21.97
11428,1.99,21.29
385,,17.66
4894,4.45,81.49
32467,0.82,15.73
4738,6.63,76.55
14301,1.48,
31166,0.51,13.03
35274,4.95,17.32
10495,0.77,18.64
34775,0.69,31.24
34089,0.97,10.75
348,3.28,12.23
8025,2.55,
37712,1.54,12.87
20025,0.99,20.99
35378,0.42,
10874,17.580000000000002,25.16
27977,0.47,12.88
38326,4.08,96.79
17415,1.4,31.75
21878,0.48,16.91
46844,5.27,88.12
34013,4.8,89.72
36770,2.98,29.26
42951,3.77,89.86
1518,1.48,30.01
21962,1.0,26.32
8149,2.24,16.91
1844,5.67,
33796,0.5,25.25
19991,5.41,26.18
4305,0.88,18.8
29902,6.12,94.85
19761,1.2,29.4
23762,1.43,17.41
19073,2.47,21.33
33218,2.13,36.44
46184,2.1,17.4
20584,1.6,10.28
26887,1.11,20.76
20989,7.05,75.18
47948,2.29,28.48
15243,2.6,31.1
41828,1.33,19.88
44721,1.93,24.83
34930,2.08,18.91
33493,10.36,76.38
33468,5.21,76.7
13619,1.29,20.22
28604,6.3,74.77
9887,0.81,27.28
41317,2.01,12.2
30135,3.04,77.06
14453,0.91,16.01
27616,1.66,19.47
914,1.83,24.77
28931,1.26,27.34
11206,0.53,18.1
19424,6.12,18.98
25269,1.79,46.03
33894,2.29,4.2
20948,1.08,18.43
49650,1.47,22.92
32745,0.66,18.1
28840,0.89,87.37
338,,
41218,0.63,20.33
6138,1.44,11.1
45032,1.59,23.15
37120,2.86,23.03
16058,0.97,
39075,1.8,13.9
38001,,19.07
36695,2.18,25.75
30902,1.14,30.01
23131,1.97,25.01
22437,,20.33
39729,0.88,18.45
24798,3.63,30.26
23457,2.64,38.05
7945,1.89,11.63
31181,1.59,16.68
45439,,32.36
21726,3.49,24.53
11736,2.44,43.11
36130,3.71,27.06
12931,1.95,88.68
16898,0.9,22.09
36579,3.53,34.4
36413,0.53,9.67
23820,1.02,0.0
19321,2.1,11.67
44223,2.54,20.3
9777,2.55,30.89
37379,4.13,79.81
4205,1.27,22.51
27988,3.69,13.11
10639,1.59,21.18
32594,0.93,23.57
12183,1.64,28.25
7253,0.73,27.21
2047,2.11,
18290,2.3,22.83
49545,,79.46
11959,1.81,21.32
49599,1.49,17.48
35694,2.94,88.71
48520,3.31,92.84
11421,0.97,
36317,2.12,28.98
43509,2.09,34.14
10041,1.96,17.63
35174,1.41,27.45
17184,5.75,88.26
22548,4.04,17.39
14695,1.87,21.84
49756,0.81,29.15
3040,5.02,72.3
7386,2.36,15.45
20047,2.37,14.0
25639,,17.93
5281,0.66,
38585,0.71,
23420,1.01,28.39
542,1.55,20.91
16387,0.32,21.87
5380,,23.83
25223,2.64,21.26
35701,0.74,
14034,2.02,16.82
31334,1.71,25.26
49786,2.86,1.48
17317,0.52,24.58
35741,2.1,
46812,2.56,34.02
43169,1.54,22.4
36678,0.49,31.25
28070,5.51,
3821,1.74,19.71
7884,2.01,
1523,14.22,22.89
33590,1.59,14.92
20148,2.16,
16831,1.36,23.02
44021,2.17,10.0
8350,1.54,
49316,0.57,
45535,2.94,13.05
38113,2.43,25.76
3096,2.68,26.68
8496,2.33,80.51
22378,4.86,11.47
27535,1.12,24.28
38975,2.01,19.86
16940,1.8,17.78
29618,4.54,27.08
36992,0.33,14.35
1213,1.5,39.52
20522,0.67,17.52
13789,2.51,33.07
28947,2.98,26.76
25802,2.15,25.17
18874,2.53,34.27
18313,0.49,
29926,1.55,16.41
30851,2.27,95.9
47658,3.26,6.1
14040,1.16,34.69
33696,1.49,32.43
16746,0.92,20.89
37050,0.54,23.27
23026,2.21,
29001,8.37,88.38
18971,1.18,13.17
9202,1.26,23.62
41858,0.41,18.69
9766,2.12,18.34
46281,1.03,11.9
41240,,37.38
43376,2.08,39.94
42810,1.86,8.4
31305,0.92,10.45
41057,2.15,24.1
22046,2.53,8.32
3982,1.02,19.53
19577,,26.78
9360,1.92,19.63
41888,2.43,27.07
33605,2.43,18.72
1597,1.0,15.41
9661,1.37,22.73
7948,0.87,22.08
39142,1.21,19.95
30057,1.04,3.39
17239,1.47,21.59
30887,2.12,22.88
24349,1.22,23.22
3775,0.94,11.08
2768,1.13,24.84
1681,0.88,24.81
10188,0.98,23.36
38171,1.68,27.95
18188,0.79,7.78
45824,1.98,25.07
38668,1.99,9.86
25418,,23.68
42258,3.1,24.17
7911,2.31,26.31
33243,1.91,22.15
36203,1.12,29.5
11036,2.42,34.91
35349,0.98,9.69
38714,0.89,17.14
9710,1.03,34.9
41598,1.54,19.85
24843,3.81,14.1
43366,3.96,24.41
29916,2.09,22.15
17553,1.13,15.54
19669,1.78,14.2
29287,6.11,68.3
46086,1.2,23.22
618,2.73,79.85
49232,,20.73
22737,1.24,20.86
8594,3.41,41.2
44168,2.26,15.97
37401,1.55,36.75
22073,1.48,26.09
19964,2.94,2.66
19860,2.22,22.22
30565,1.38,12.71
32417,6.8999999999999995,29.62
25730,2.2,
36371,1.65,23.76
32731,3.83,81.48
32799,2.28,14.89
8755,1.7,36.88
16519,0.91,10.92
30109,3.16,90.42
16104,5.48,98.34
28799,1.39,37.18
10735,3.34,36.3
2712,5.56,62.59
47202,0.82,19.98
6582,2.49,32.03
47793,2.38,25.8
22919,0.84,18.25
10279,2.79,
25088,2.41,23.72
33752,1.16,17.46
16281,1.72,21.21
35583,1.4,26.2
11919,3.38,86.36
33956,6.82,74.2
31961,2.75,
46044,0.61,36.5
43948,2.1,24.61
31043,4.72,20.42
1846,2.75,27.63
20009,0.55,20.73
45012,1.83,19.25
33985,0.53,24.04
2034,3.39,84.94
21310,0.88,18.45
31304,0.85,11.34
30505,1.8,35.48
24469,1.29,34.42
6357,0.48,28.99
44235,2.32,15.46
8287,1.17,10.54
28741,1.54,28.64
16881,3.72,28.29
15552,1.27,25.08
16333,1.19,18.07
9374,,16.98
28622,0.38,15.64
30579,0.99,25.91
21923,2.39,22.72
35546,2.53,76.51
18443,2.09,19.53
31680,1.35,17.6
14840,0.87,9.75
41693,1.07,13.96
11255,3.07,31.77
38085,1.39,8.97
39120,1.64,
3358,2.68,19.5
45937,1.99,11.52
31748,2.06,95.07
9012,1.18,26.0
15635,1.58,18.21
10094,0.74,23.46
11240,5.95,9.8
25752,0.94,13.59
7057,1.29,29.17
38981,3.01,23.88
10996,3.34,22.17
6506,2.94,
12884,1.28,2.47
16668,0.67,24.81
9998,7.36,90.97
39442,1.93,27.81
10609,1.9,29.74
43403,1.3,16.67
34200,2.49,27.22
19843,0.51,27.03
25446,1.72,
32763,1.98,
44656,3.74,76.62
11965,0.29,29.52
6088,0.96,16.16
47109,1.96,29.31
47997,1.38,34.39
32415,1.45,12.42
37566,0.79,14.69
44885,1.31,23.03
41303,2.01,9.02
33627,2.58,24.08
8526,1.87,24.32
19994,0.95,22.92
9159,3.32,19.02
21932,0.81,17.95
7950,2.01,0.0
9225,2.54,27.95
39196,1.04,
49546,0.87,20.68
8796,1.19,30.08
23279,1.56,28.34
32783,2.19,19.69
5895,0.7,28.18
1650,0.97,19.41
372,1.98,25.23
12474,0.99,20.6
11610,1.89,9.43
45389,2.6,15.64
18511,,18.5
31357,3.66,35.82
3286,2.1,
37322,2.31,
43579,0.83,35.14
49950,4.19,27.93
27080,1.97,16.93
35394,,26.83
13735,1.82,23.47
12402,1.33,21.7
6356,0.6,18.78
18275,1.13,22.07
35629,5.18,78.35
14537,9.36,29.22
8086,3.16,20.39
30589,3.45,20.21
49928,4.91,78.17
6999,1.27,24.62
25863,0.75,26.12
22411,1.59,21.11
25606,1.23,25.78
3307,0.64,24.61
49755,1.01,39.32
23022,0.23,13.4
34174,1.51,18.82
3332,0.96,20.23
38103,2.67,9.25
18425,7.1,74.89
19434,0.44,15.41
35885,5.7,
12052,2.29,12.46
29876,2.58,20.43
21014,4.47,85.74
35848,1.2,18.67
44323,0.85,31.03
10434,0.61,7.55
2445,2.44,20.78
7208,1.61,36.95
42119,3.65,11.89
35717,0.9,23.69
18458,2.56,36.92
8394,1.42,29.98
2954,2.76,
26469,,24.22
17081,1.7,28.22
4112,1.51,23.25
37194,1.23,
15568,1.53,7.63
21092,0.63,24.07
20154,2.05,8.71
40575,0.88,30.75
3131,3.03,25.55
17532,1.07,12.96
32898,1.64,29.01
26485,3.94,25.25
19810,0.68,27.01
33342,0.93,30.04
17583,1.9,44.23
8436,1.88,28.64
19535,0.63,19.05
47801,1.06,26.76
38133,1.5,21.17
18356,2.77,23.21
20147,,20.11
39047,0.94,25.53
32611,1.3,19.82
20952,1.61,22.76
26381,1.97,18.82
20002,1.03,25.56
42163,1.29,34.89
39754,0.89,24.59
39008,2.21,29.78
7446,0.44,12.24
31322,2.99,92.76
21642,0.57,19.73
8659,0.21,17.83
16545,0.35,13.73
31913,1.14,33.13
31624,0.42,
3024,1.8,20.1
33728,1.2,28.42
20364,1.7,89.32
29085,1.42,21.88
16732,4.4,7.27
23506,1.88,
7795,1.22,14.93
48820,1.76,23.48
3174,0.77,15.54
19521,1.59,14.0
18924,0.38,15.84
30367,1.67,19.8
46590,3.12,18.27
40264,,17.05
48814,1.81,17.98
94,3.18,
22890,1.16,21.72
29258,1.29,9.05
6253,3.31,21.31
43173,2.42,78.76
43221,2.43,20.4
3937,0.76,25.8
24217,1.42,23.12
37884,1.08,10.23
24737,8.39,78.54
44711,0.26,5.97
44497,1.18,19.1
7442,2.43,13.76
4653,2.18,
27418,0.85,26.34
3476,3.52,17.32
37157,1.94,22.84
1978,0.33,17.58
14238,2.79,35.4
31837,2.99,81.88
18093,1.22,
44798,1.03,25.93
9976,1.32,30.78
23088,1.33,
40539,1.13,18.84
13588,2.51,15.89
12283,0.8,29.11
28606,2.5,15.17
45065,1.98,32.25
33897,1.25,18.74
8825,1.47,33.3
46109,1.32,28.3
29496,1.53,20.84
13439,7.54,100.0
32260,3.05,18.26
33659,3.66,24.97
27378,1.4,21.63
48516,0.28,31.5
24204,4.23,21.21
34264,3.14,27.74
29697,3.14,21.57
12811,1.06,23.11
31660,0.84,
16374,3.59,24.65
41018,0.92,29.7
43031,0.85,30.51
25507,1.14,23.31
25968,1.5,27.62
10885,1.07,14.19
23525,0.57,14.37
32524,1.41,20.51
32238,1.48,
44079,2.51,30.29
11248,2.18,33.65
8223,0.84,8.8
46562,2.41,14.09
24091,2.75,11.21
17294,4.37,27.1
40777,1.4,20.19
7519,1.24,14.2
35990,4.82,24.81
45493,0.83,32.34
31809,1.06,20.75
48629,1.86,19.88
22993,1.1,30.54
41876,0.5,9.55
20533,0.99,19.74
296,,24.73
30551,1.52,27.15
42366,0.75,14.44
48943,2.34,18.58
16480,2.02,25.95
45661,5.63,93.99
8107,1.91,33.61
20170,1.27,14.35
26264,0.62,21.54
35182,2.03,16.14
44067,1.16,14.42
5299,0.73,7.58
44322,3.16,19.23
6583,0.8,15.21
45328,0.81,10.82
43048,1.97,32.59
4411,1.29,34.82
37081,1.27,23.24
10731,0.69,13.95
46076,0.89,32.33
45028,3.11,14.2
5913,1.73,11.28
46551,5.93,97.34
890,1.26,17.17
460,0.77,26.8
17007,1.07,23.24
1968,1.54,7.32
34587,2.28,21.45
31437,0.73,22.76
2894,7.42,89.67
47368,2.06,18.52
37179,2.27,33.6
29630,4.69,36.77
31904,1.12,19.14
4857,2.36,7.4
19074,2.34,20.22
408,8.18,75.51
31596,1.32,7.63
19395,1.77,27.32
12548,1.56,78.85
31963,1.84,100.0
13932,3.05,16.78
15338,1.08,26.77
44435,1.47,8.6
30028,0.59,29.27
24289,1.2,14.93
22777,3.79,19.07
33847,2.14,
41809,1.92,31.92
1100,1.56,29.32
37717,0.58,19.61
16418,0.78,21.13
46992,4.52,
21007,1.67,34.65
38428,1.09,13.86
4072,0.99,
2721,1.07,16.81
8269,1.67,15.15
17940,1.45,13.48
16018,2.14,27.25
8844,2.88,12.92
20643,1.72,
35093,1.4,22.15
21931,2.2,20.09
48378,1.31,19.56
32628,4.1,31.19
27930,0.22,22.93
44110,2.43,25.69
16317,1.73,60.68
43498,2.96,26.73
31538,1.44,23.73
41045,1.55,
10302,1.37,31.43
3681,0.93,
29649,0.46,32.19
29519,1.79,18.95
29050,0.98,18.01
21570,1.57,27.2
22347,1.39,23.56
22652,0.77,13.68
46364,3.8,91.61
49856,0.42000000000000004,8.82
48977,4.09,15.44
43656,4.77,100.0
47386,1.45,8.06
32433,1.12,76.27
11243,1.84,29.89
11513,0.76,22.88
47148,1.72,
28846,0.77,27.6
27361,2.78,19.21
39630,0.74,21.15
30060,0.93,20.16
28002,1.45,24.94
2408,2.94,
46256,0.49,30.68
8623,0.7,28.52
3090,0.64,29.28
27933,2.23,8.5
12954,0.99,25.38
24189,1.68,50.525000000000006
43470,2.39,20.27
17881,3.37,69.23
30209,1.5,
34692,1.55,23.98
41163,,90.34
18881,1.26,22.24
17637,1.68,29.75
2026,0.73,24.2
19647,0.94,12.97
38493,1.74,0.75
42683,1.52,14.6
18411,1.4,16.54
46481,1.88,18.79
31876,1.1,23.32
38359,3.39,23.66
43068,4.21,
22620,2.2,26.18
36139,1.38,21.38
17968,1.37,21.26
40315,2.26,32.11
39447,0.49,30.86
30535,1.82,17.11
19076,1.47,34.58
9548,0.12,23.7
11964,0.71,21.65
20456,5.79,79.19
35406,3.0,88.49
2312,2.5,
49602,1.5,21.69
30311,3.29,22.48
41229,1.82,27.45
24395,2.56,37.14
44842,3.57,18.57
15882,3.78,80.4
31142,0.14,34.7
14768,4.31,19.97
40013,2.37,67.13
11245,1.77,16.47
33711,1.97,22.57
35896,,7.8
3401,2.8,26.26
4383,1.37,13.74
34268,2.0,23.35
12184,1.96,31.59
28420,0.95,42.11
41752,1.16,
9263,2.34,23.77
24082,,21.96
4108,2.22,17.51
5859,1.1,15.51
3935,0.65,22.21
38191,3.05,28.27
48684,,29.09
21664,2.16,28.73
7458,1.23,13.9
11432,1.61,
43456,1.29,
33548,2.34,14.98
18838,2.74,20.54
21495,0.45,31.1
399,2.08,34.41
18203,0.65,12.14
27065,3.0,10.21
5628,2.41,18.8
14638,0.19,27.98
38655,1.11,23.9
851,1.91,30.29
4186,1.59,15.75
46810,2.76,18.88
36749,0.26,30.53
15470,1.36,20.66
23878,1.73,24.15
32045,,30.98
6419,8.08,85.46
13502,2.11,20.54
10637,0.54,14.15
486,4.43,89.44
23456,0.92,35.73
4206,9.84,21.76
21935,1.7,24.84
31510,1.12,18.35
44129,2.62,33.55
28067,7.9,
47921,2.03,28.34
26270,1.76,20.1
40071,0.33,
7299,1.59,33.06
45817,1.9,12.91
24043,1.88,6.14
32808,3.92,13.12
15171,1.4,22.82
12025,1.38,16.37
25344,6.42,97.86
47653,0.98,24.97
20303,0.73,5.0
3470,2.0,22.09
14291,1.61,18.54
5999,0.98,58.8
23199,2.23,22.25
19708,2.83,31.37
43815,0.69,21.53
21116,,12.89
44041,1.81,9.27
12921,0.91,18.44
47890,2.27,25.72
14913,4.51,82.89
26318,1.25,20.17
42882,2.03,21.94
11983,2.14,8.44
18481,0.97,14.63
26599,5.64,27.0
2793,1.8,25.54
47095,0.62,15.49
43240,1.72,21.24
36605,1.54,28.02
37427,1.29,26.97
45451,0.26,21.26
27259,2.35,21.38
4734,1.11,17.09
27564,,27.03
20505,0.67,19.82
42074,2.26,22.09
40729,3.59,82.57
23953,2.87,16.65
24488,0.71,20.08
19889,1.33,24.55
5371,1.46,30.36
13632,2.11,41.93
37682,2.43,14.42
29306,1.42,21.19
21947,0.39,25.65
17290,1.07,25.37
34326,0.74,17.38
19573,3.52,8.75
49099,2.82,18.24
10568,0.87,23.03
21829,1.85,80.73
41207,1.38,23.47
49743,1.67,24.19
43934,3.66,17.39
41601,5.46,
45198,2.27,24.31
39502,2.03,38.32
6649,3.1,8.22
24271,0.72,17.03
14319,1.56,56.075
30601,1.09,15.65
38530,3.54,12.99
46575,3.51,31.16
20442,2.44,16.07
25929,1.17,28.15
21592,0.49,25.34
7574,3.28,90.71
29848,1.19,11.21
8338,3.37,21.8
31311,,19.85
34199,0.83,22.19
3359,,20.65
34856,1.26,25.53
11122,4.3,81.53
4838,0.72,18.34
20226,0.97,11.17
35486,,19.85
14594,0.7,14.11
45795,1.17,25.26
10261,2.09,29.47
11157,1.9,19.97
46127,0.32,
900,1.98,27.99
21094,1.92,21.83
24902,0.56,18.98
36515,0.94,17.9
10121,1.15,33.78
457,0.38,3.97
38024,2.23,22.02
34130,2.08,11.99
44233,2.03,17.69
22649,1.7,18.32
33343,2.55,-28.84
35872,2.07,18.52
7328,1.35,21.92
39808,1.65,27.42
479,1.84,5.03
18096,2.01,
22797,3.68,
19886,1.44,12.02
17738,2.37,37.87
4862,0.83,24.37
33735,2.02,
47035,3.44,77.51
41578,2.14,16.61
1298,0.56,19.29
28370,1.18,16.31
41979,1.03,18.03
45062,1.9,26.05
45402,0.44,19.98
18562,0.66,13.64
43961,2.21,30.86
17271,1.93,8.88
982,5.37,80.27
49536,0.69,24.33
2888,1.82,20.31
33309,1.65,31.47
44157,1.98,20.37
2307,1.1,
14271,1.39,15.56
33861,3.5999999999999996,33.31
25516,1.06,9.01
18705,1.41,17.61
10075,4.03,88.05
42918,,20.5
4429,0.77,34.86
25277,3.67,22.54
35749,0.81,24.62
33400,2.75,80.61
274,1.45,26.46
41172,2.51,11.28
42338,3.99,75.23
37338,1.53,18.24
48218,3.04,75.22
9966,2.34,18.04
32143,4.74,62.12
15007,1.62,30.17
36899,1.69,66.10000000000001
42494,2.39,20.42
48012,2.28,19.0
35494,2.49,30.96
39163,0.99,10.86
47468,0.75,25.26
15797,1.63,20.12
27514,5.38,23.7
1581,1.06,18.6
30750,2.9,36.34
22655,2.18,14.8
45752,2.52,-33.18
5472,2.27,12.8
14714,0.75,36.89
44166,4.25,21.49
33236,3.23,95.4
46227,2.76,19.48
44177,2.05,38.3
13824,1.63,14.02
36981,1.42,2.88
5229,,15.9
36964,1.76,24.43
12630,1.95,22.83
33554,2.18,
29607,1.75,24.48
5190,1.72,13.62
30714,1.79,19.82
7756,4.96,20.88
21123,3.53,71.39
6052,1.59,20.68
11033,1.15,28.5
48195,1.88,20.16
23984,1.12,16.79
1008,2.62,30.71
48539,1.58,20.25
2326,2.47,22.94
16537,0.8,22.83
45618,2.24,28.12
48758,0.68,25.38
19420,2.47,6.2
19816,5.41,75.5
209,0.79,
40747,2.48,20.43
36344,1.4,19.82
33283,2.29,35.77
45542,2.04,13.42
33668,2.4,10.78
26563,0.74,17.38
21005,0.28,28.59
7151,1.33,16.19
25815,1.85,23.5
39073,3.01,
4552,2.97,15.84
978,3.69,19.46
10139,2.49,10.37
7373,0.84,19.01
38832,0.69,18.01
32406,1.64,
27913,2.24,31.16
28681,2.0,17.04
40361,0.99,26.85
8251,1.58,25.93
27947,3.46,19.98
36322,1.68,
27189,0.54,19.33
10845,0.83,26.94
22321,2.28,23.12
37745,3.32,86.81
34708,0.72,12.49
20162,6.6,81.79
5678,0.57,17.46
38247,2.33,23.81
14777,3.76,17.35
1457,0.75,16.78
46496,5.77,78.03
12403,1.92,14.56
46463,1.28,12.46
7947,1.06,26.86
42275,0.7,9.17
19802,1.35,28.07
15259,1.36,34.8
38536,1.15,24.04
33163,3.81,19.33
31470,1.03,
30600,2.94,20.48
24185,0.34,-9.1
9357,0.96,16.05
44488,3.27,21.48
28677,4.79,30.33
23474,1.71,20.27
19939,0.34,19.07
6053,5.25,79.42
12486,1.78,20.13
3968,1.36,12.47
34073,1.86,5.78
14140,1.41,16.86
16060,1.96,30.83
20864,0.72,0.0
14063,1.41,26.01
17652,2.57,86.74
32263,1.84,87.88
46462,1.74,10.81
34954,3.7,81.57
8693,1.94,18.63
7775,5.96,87.76
39227,0.91,12.29
26153,2.48,30.33
48593,1.9,6.94
24962,0.87,23.03
18228,4.89,98.11
8492,,25.85
47876,2.12,20.41
6969,0.95,18.71
146,0.88,13.77
15208,3.26,90.93
45903,1.25,14.44
15362,0.43,24.6
17814,3.67,18.73
7300,1.89,75.45
48437,0.87,6.76
42925,7.74,244.25
34453,2.02,
20678,2.27,13.88
1203,0.98,21.13
31157,4.09,26.26
5769,3.18,23.89
44609,1.26,24.66
48881,2.2,
42541,1.83,10.52
29852,0.63,16.28
17401,1.2,23.32
14117,2.81,23.35
3930,2.46,26.47
33151,0.67,18.12
39584,0.95,24.48
47800,0.61,33.43
1002,0.41,22.74
27444,2.39,16.98
10069,1.2,99.39999999999999
33574,0.71,
17000,1.11,
37128,1.05,21.81
26301,1.01,41.17
49186,1.81,21.44
32099,0.68,4.54
38686,1.31,24.46
35005,1.84,36.72
4322,0.2,13.75
48440,0.9,82.27499999999999
47310,0.26,30.93
26869,3.94,13.64
41052,6.72,89.1
38778,0.84,29.27
34114,2.54,18.4
30706,3.56,74.64
49986,0.33,33.82
5926,1.63,16.29
10416,0.91,21.46
35903,6.57,88.39
49358,1.8,28.15
4171,3.77,
31540,,13.24
10217,1.7,12.24
40014,1.36,24.54
9131,0.47,32.97
9307,1.83,13.35
37783,1.16,25.52
34432,1.78,29.36
20629,4.02,81.59
6630,2.35,9.41
25237,4.97,91.07
49752,1.72,29.64
32749,0.33,28.96
20996,1.39,20.11
18457,1.05,23.52
47618,1.34,27.21
36262,3.8,28.95
44600,3.67,29.89
30186,1.52,18.44
8770,1.03,34.0
43219,,25.66
31040,2.39,31.150000000000002
1137,2.76,0.0
19195,2.09,30.51
44995,1.28,16.73
13299,9.18,24.97
38298,1.0,
28546,5.28,91.35
7227,2.08,31.35
48033,0.94,25.82
7751,5.31,66.12
18428,6.37,97.48
22235,1.23,33.92
48661,1.66,21.96
19179,3.91,
14332,0.4,25.67
28586,0.81,32.7
10157,1.93,13.15
15122,6.51,83.69
30859,1.55,28.64
36778,,85.57
14106,1.93,23.02
49951,1.85,25.86
40779,0.09,29.09
42497,1.83,18.14
17858,1.41,76.17
28048,2.4,13.5
22177,1.55,17.04
22803,0.47,29.67
39506,,76.56
39948,2.45,18.65
32462,1.38,12.12
34156,1.86,19.52
24625,1.8,21.9
3907,1.63,
28790,2.63,
48950,,11.87
22684,3.05,21.37
38169,0.99,24.82
11889,0.76,22.57
42983,0.74,16.59
10335,0.31,39.07
42493,1.89,20.14
16209,1.52,18.58
5194,1.93,11.76
18638,0.84,18.48
41415,1.38,26.67
32301,2.62,23.8
37090,4.68,69.56
14859,1.64,27.77
16454,2.09,20.79
32886,2.53,24.37
20534,0.65,
4587,2.46,22.19
27583,2.61,30.95
241,1.71,4.025
35944,2.93,20.95
28806,1.16,16.48
13418,2.39,11.12
12168,0.85,24.53
39336,1.18,26.05
28756,0.98,21.56
30594,0.57,38.17
7089,1.55,12.96
48492,0.94,21.42
38914,0.71,17.82
46637,,19.21
47502,1.18,23.16
49125,1.57,18.47
40970,2.8,18.25
18721,1.47,15.94
23652,2.55,20.74
28627,2.11,
6520,1.74,18.95
49888,1.22,23.68
42430,3.45,19.03
20109,1.54,18.7
14675,1.15,25.2
14644,1.08,
645,4.91,84.51
32322,2.72,30.32
7136,0.76,12.0
20117,2.71,20.77
9938,2.86,19.41
8998,2.32,14.96
17621,0.79,19.81
39132,0.79,20.55
9196,1.79,24.75
14909,2.73,29.14
29062,1.35,87.74
4842,1.61,5.85
27758,0.71,24.05
45117,1.71,17.3
5839,1.15,38.82
12715,1.68,15.31
3714,0.33,15.74
9936,1.78,26.98
39560,2.11,17.1
46648,1.21,29.09
44007,1.81,28.87
46870,1.12,28.24
21785,1.06,15.08
43888,2.07,21.99
45324,1.85,18.54
16453,2.16,91.31
41783,1.22,9.18
19730,2.46,20.58
49500,2.46,24.22
31220,3.33,19.71
49738,1.25,12.45
8343,7.56,61.96
20114,1.98,
47857,3.75,18.23
17424,6.27,69.19
10676,5.82,77.04
10539,3.3,29.28
41394,3.29,
18970,1.12,18.16
17873,3.08,
43399,0.58,28.42
14110,2.47,20.25
17752,,11.23
39589,0.62,15.17
48232,5.24,20.15
22880,0.95,10.64
41425,1.79,22.22
18935,0.89,12.92
10628,1.54,17.35
23316,1.05,6.97
2877,1.12,16.71
49287,0.61,
26881,1.41,17.19
7354,2.98,32.48
5966,4.82,90.13
41509,2.08,0.0
18735,2.93,28.82
27775,0.65,25.53
24621,0.64,20.54
25861,0.31,28.02
892,0.26,30.14
45124,0.8,20.45
43734,1.59,28.63
1046,2.17,22.39
32002,1.09,11.43
6846,4.81,74.29
11006,2.45,20.96
1741,2.25,32.9
6378,8.78,78.2
40608,3.32,18.95
42326,3.51,15.52
34556,5.58,78.38
7636,2.0,9.43
49203,0.55,
13931,0.49,29.63
31441,1.06,17.32
8058,1.8,17.55
47561,1.16,26.42
4286,,37.24
187,0.93,22.71
30202,4.58,73.17
46695,0.79,18.38
9286,2.53,31.38
23189,2.94,31.6
6915,2.64,40.37
12209,5.22,26.32
38555,2.38,14.97
37268,1.1,30.46
17034,5.1,23.83
7315,2.28,20.56
32382,,23.82
47895,1.57,17.73
12513,0.98,57.55
24847,0.91,11.77
8159,,84.81
26660,0.98,23.59
41134,1.01,10.45
31874,1.45,38.57
40156,3.16,15.69
29917,2.58,18.76
13892,2.73,15.36
22959,1.21,15.65
43659,,
10926,2.49,22.47
17743,2.13,23.04
46480,4.55,28.64
36475,3.12,11.76
38301,1.1,29.41
34933,4.33,75.8
18703,,20.51
28872,2.71,15.07
30530,,15.6
37868,3.86,31.68
9299,1.53,34.79
23941,0.37,30.53
43675,2.31,79.75
44843,0.63,8.81
9669,0.86,26.71
11184,1.99,26.93
24472,2.25,20.71
11578,2.55,25.53
28520,0.54,29.11
28459,2.02,24.39
42255,0.82,7.15
17602,1.95,36.66
32834,1.46,26.62
19914,0.81,14.37
34968,1.23,21.33
22074,0.71,24.46
4139,1.79,14.15
6772,4.5,30.0
38202,2.48,95.82
30685,1.57,32.25
13658,2.49,10.36
3803,3.15,10.56
35267,1.49,17.1
22744,1.13,15.99
34222,1.36,24.56
566,0.21,21.63
24330,3.57,88.95
10831,0.25,34.09
