user_id,playlist_adds_last_30d,search_queries_last_30d
13295,5.0,9.0
13296,2.0,17.0
13297,3.0,21.0
13298,0.0,26.0
13299,0.0,7.0
13300,0.0,8.0
13301,1.0,9.0
13302,0.0,12.0
13303,0.0,1.0
13304,1.0,18.0
13305,0.0,8.0
13306,4.0,15.0
13307,,13.0
13308,3.0,20.0
13309,10.0,11.0
13310,5.0,11.0
13311,3.0,9.0
13312,2.0,4.0
13313,0.0,18.0
13314,0.0,8.0
13315,8.0,11.0
13316,3.0,18.0
13317,2.0,14.0
13318,0.0,6.0
13319,2.0,8.0
13320,0.0,
13321,5.0,15.0
13322,0.0,20.0
13323,5.0,3.0
13324,0.0,17.0
13325,0.0,10.0
13326,0.0,10.0
13327,3.0,21.0
13328,1.0,22.0
13329,0.0,10.0
13330,0.0,6.0
13331,3.0,12.0
13332,3.0,11.0
13333,5.0,6.0
13334,4.0,14.0
13335,,24.0
13336,1.0,14.0
13337,1.0,27.0
13338,4.0,6.0
13339,3.0,32.0
13340,0.0,13.0
13341,4.0,13.0
13342,6.0,9.0
13343,4.0,7.0
13344,1.0,
13345,2.0,6.0
13346,6.0,11.0
13347,11.0,3.0
13348,1.0,10.0
13349,2.0,17.0
13350,3.0,17.0
13351,4.0,9.0
13352,0.0,26.0
13353,3.0,19.0
13354,10.0,24.0
13355,2.0,15.0
13356,1.0,7.0
13357,1.0,2.0
13358,1.0,8.0
13359,0.0,13.0
13360,7.0,15.0
13361,2.0,3.0
13362,6.0,8.0
13363,2.0,7.0
13364,12.0,12.0
13365,0.0,17.0
13366,4.0,21.0
13367,0.0,7.0
13368,4.0,7.0
13369,4.0,17.0
13370,9.0,0.0
13371,9.0,14.0
13372,4.0,6.0
13373,2.0,16.0
13374,0.0,7.0
13375,10.0,6.0
13376,3.0,4.0
13377,0.0,13.0
13378,,19.0
13379,2.0,4.0
13380,7.0,6.0
13381,4.0,12.0
13382,4.0,25.0
13383,4.0,6.0
13384,4.0,15.0
13385,0.0,
13386,4.0,20.0
13387,0.0,8.0
13388,2.0,
13389,4.0,17.0
13390,5.0,23.0
13391,7.0,8.0
13392,3.0,22.0
13393,0.0,12.0
13394,4.0,10.0
13395,4.0,8.0
13396,4.0,31.0
13397,8.0,27.0
13398,2.0,14.0
13399,3.0,18.0
13400,0.0,11.0
13401,2.0,7.0
13402,0.0,9.0
13403,4.0,18.0
13404,2.0,23.0
13405,9.0,14.0
13406,8.0,8.0
13407,6.0,11.0
13408,5.0,13.0
13409,7.0,7.0
13410,,8.0
13411,6.0,12.0
13412,,6.0
13413,2.0,17.0
13414,2.0,9.0
13415,7.0,19.0
13416,23.0,5.0
13417,5.0,16.0
13418,4.0,22.0
13419,3.0,7.0
13420,0.0,28.0
13421,1.0,22.0
13422,0.0,4.0
13423,2.0,5.0
13424,0.0,23.0
13425,3.0,12.0
13426,5.0,4.0
13427,3.0,9.0
13428,2.0,19.0
13429,3.0,33.0
13430,5.0,5.0
13431,9.0,5.0
13432,5.0,8.0
13433,4.0,7.0
13434,1.0,12.0
13435,3.0,20.0
13436,5.0,13.0
13437,1.0,10.0
13438,1.0,3.0
13439,4.0,12.0
13440,0.0,9.0
13441,1.0,2.0
13442,2.0,18.0
13443,1.0,9.0
13444,,17.0
13445,5.0,6.0
13446,7.0,19.0
13447,4.0,8.0
13448,4.0,15.0
13449,,15.0
13450,0.0,9.0
13451,2.0,8.0
13452,5.0,7.0
13453,0.0,4.0
13454,4.0,15.0
13455,6.0,8.0
13456,4.0,19.0
13457,4.0,6.0
13458,0.0,9.0
13459,0.0,4.0
13460,3.0,11.0
13461,5.0,13.0
13462,13.0,6.0
13463,15.0,4.0
13464,5.0,16.0
13465,5.0,35.0
13466,4.0,12.0
13467,1.0,9.0
13468,1.0,
13469,3.0,8.0
13470,11.0,10.0
13471,5.0,14.0
13472,0.0,7.0
13473,3.0,13.0
13474,,12.0
13475,1.0,6.0
13476,7.0,23.0
13477,4.0,18.0
13478,6.0,5.0
13479,7.0,13.0
13480,1.0,12.0
13481,4.0,21.0
13482,27.0,15.0
13483,3.0,14.0
13484,0.0,29.0
13485,4.0,16.0
13486,11.0,
13487,2.0,13.0
13488,5.0,7.0
13489,0.0,20.0
13490,0.0,9.0
13491,7.0,13.0
13492,8.0,9.0
13493,1.0,9.0
13494,12.0,
13495,10.0,9.0
13496,8.0,13.0
13497,3.0,15.0
13498,0.0,11.0
13499,3.0,14.0
13500,3.0,14.0
13501,1.0,8.0
13502,3.0,7.0
13503,0.0,16.0
13504,2.0,8.0
13505,7.0,21.0
13506,0.0,26.0
13507,3.0,8.0
13508,0.0,6.0
13509,2.0,11.0
13510,5.0,11.0
13511,2.0,11.0
13512,8.0,7.0
13513,1.0,10.0
13514,3.0,8.0
13515,0.0,10.0
13516,3.0,32.0
13517,1.0,14.0
13518,8.0,21.0
13519,3.0,2.0
13520,3.0,4.0
13521,10.0,14.0
13522,0.0,8.0
13523,5.0,16.0
13524,6.0,5.0
13525,2.0,15.0
13526,3.0,13.0
13527,4.0,10.0
13528,2.0,4.0
13529,2.0,31.0
13530,2.0,15.0
13531,7.0,13.0
13532,0.0,2.0
13533,2.0,5.0
13534,0.0,3.0
13535,3.0,10.0
13536,7.0,10.0
13537,0.0,17.0
13538,6.0,13.0
13539,2.0,11.0
13540,,5.0
13541,0.0,14.0
13542,0.0,8.0
13543,0.0,5.0
13544,1.0,18.0
13545,2.0,8.0
13546,0.0,2.0
13547,0.0,11.0
13548,,7.0
13549,4.0,7.0
13550,0.0,5.0
13551,2.0,16.0
13552,2.0,17.0
13553,1.0,11.0
13554,3.0,12.0
13555,5.0,5.0
13556,8.0,2.0
13557,4.0,17.0
13558,1.0,7.0
13559,5.0,11.0
13560,8.0,9.0
13561,4.0,31.0
13562,0.0,29.0
13563,1.0,15.0
13564,0.0,14.0
13565,0.0,30.0
13566,0.0,20.0
13567,2.0,16.0
13568,3.0,12.0
13569,9.0,27.0
13570,1.0,8.0
13571,4.0,21.0
13572,1.0,9.0
13573,10.0,14.0
13574,2.0,9.0
13575,5.0,15.0
13576,0.0,23.0
13577,10.0,18.0
13578,2.0,20.0
13579,0.0,9.0
13580,0.0,6.0
13581,0.0,1.0
13582,,
13583,3.0,9.0
13584,0.0,27.0
13585,2.0,19.0
13586,2.0,10.0
13587,0.0,13.0
13588,5.0,18.0
13589,2.0,23.0
13590,,15.0
13591,8.0,7.0
13592,5.0,6.0
13593,2.0,11.0
13594,1.0,9.0
13595,1.0,21.0
13596,0.0,
13597,0.0,6.0
13598,0.0,10.0
13599,1.0,4.0
13600,0.0,10.0
13601,2.0,6.0
13602,0.0,16.0
13603,4.0,10.0
13604,,12.0
13605,0.0,23.0
13606,3.0,15.0
13607,6.0,6.0
13608,,14.0
13609,12.0,33.0
13610,4.0,
13611,2.0,7.0
13612,0.0,6.0
13613,3.0,7.0
13614,2.0,15.0
13615,1.0,13.0
13616,11.0,21.0
13617,4.0,8.0
13618,6.0,15.0
13619,,17.0
13620,3.0,13.0
13621,5.0,
13622,5.0,11.0
13623,10.0,10.0
13624,1.0,18.0
13625,0.0,12.0
13626,2.0,11.0
13627,14.0,13.0
13628,5.0,18.0
13629,5.0,
13630,6.0,14.0
13631,1.0,15.0
13632,6.0,30.0
13633,3.0,16.0
13634,1.0,10.0
13635,3.0,16.0
13636,0.0,7.0
13637,1.0,7.0
13638,4.0,10.0
13639,1.0,13.0
13640,3.0,8.0
13641,20.0,9.0
13642,6.0,16.0
13643,5.0,14.0
13644,12.0,6.0
13645,3.0,9.0
13646,1.0,6.0
13647,6.0,8.0
13648,2.0,4.0
13649,0.0,14.0
13650,7.0,14.0
13651,3.0,6.0
13652,5.0,8.0
13653,2.0,7.0
13654,2.0,22.0
13655,3.0,11.0
13656,0.0,12.0
13657,0.0,11.0
13658,3.0,23.0
13659,0.0,21.0
13660,0.0,29.0
13661,9.0,
13662,9.0,8.0
13663,5.0,7.0
13664,0.0,13.0
13665,2.0,19.0
13666,1.0,12.0
13667,5.0,8.0
13668,2.0,6.0
13669,4.0,9.0
13670,1.0,12.0
13671,3.0,10.0
13672,1.0,3.0
13673,2.0,14.0
13674,8.0,13.0
13675,0.0,7.0
13676,14.0,21.0
13677,0.0,38.0
13678,2.0,12.0
13679,1.0,20.0
13680,2.0,9.0
13681,5.0,8.0
13682,6.0,13.0
13683,2.0,17.0
13684,7.0,17.0
13685,12.0,8.0
13686,1.0,8.0
13687,1.0,16.0
13688,7.0,
13689,3.0,3.0
13690,3.0,2.0
13691,3.0,32.0
13692,13.0,15.0
13693,8.0,17.0
13694,0.0,17.0
13695,1.0,16.0
13696,2.0,17.0
13697,5.0,16.0
13698,2.0,7.0
13699,,17.0
13700,6.0,22.0
13701,10.0,3.0
13702,4.0,26.0
13703,1.0,21.0
13704,10.0,17.0
13705,0.0,5.0
13706,4.0,6.0
13707,,20.0
13708,2.0,17.0
13709,3.0,17.0
13710,8.0,
13711,1.0,10.0
13712,0.0,5.0
13713,3.0,14.0
13714,0.0,4.0
13715,4.0,22.0
13716,3.0,15.0
13717,2.0,25.0
13718,0.0,10.0
13719,0.0,9.0
13720,1.0,10.0
13721,3.0,5.0
13722,1.0,9.0
13723,0.0,3.0
13724,0.0,27.0
13725,3.0,4.0
13726,1.0,12.0
13727,3.0,10.0
13728,0.0,3.0
13729,1.0,7.0
13730,6.0,6.0
13731,0.0,
13732,3.0,16.0
13733,2.0,3.0
13734,5.0,17.0
13735,1.0,8.0
13736,4.0,19.0
13737,1.0,
13738,2.0,10.0
13739,3.0,17.0
13740,4.0,15.0
13741,6.0,15.0
13742,6.0,2.0
13743,1.0,13.0
13744,0.0,18.0
13745,0.0,
13746,5.0,9.0
13747,4.0,20.0
13748,1.0,
13749,0.0,7.0
13750,3.0,11.0
13751,1.0,19.0
13752,5.0,13.0
13753,2.0,11.0
13754,1.0,27.0
13755,0.0,23.0
13756,7.0,12.0
13757,4.0,4.0
13758,5.0,6.0
13759,2.0,7.0
13760,3.0,15.0
13761,10.0,9.0
13762,0.0,10.0
13763,,
13764,,12.0
13765,1.0,20.0
13766,2.0,7.0
13767,6.0,6.0
13768,6.0,17.0
13769,6.0,10.0
13770,16.0,15.0
13771,5.0,18.0
13772,1.0,8.0
13773,13.0,34.0
13774,6.0,12.0
13775,0.0,7.0
13776,4.0,18.0
13777,7.0,19.0
13778,2.0,22.0
13779,0.0,7.0
13780,4.0,
13781,10.0,14.0
13782,3.0,8.0
13783,8.0,12.0
13784,2.0,6.0
13785,0.0,14.0
13786,4.0,6.0
13787,14.0,15.0
13788,0.0,9.0
13789,2.0,2.0
13790,13.0,8.0
13791,2.0,10.0
13792,3.0,15.0
13793,9.0,11.0
13794,0.0,7.0
13795,0.0,7.0
13796,4.0,32.0
13797,0.0,12.0
13798,8.0,9.0
13799,0.0,9.0
13800,10.0,12.0
13801,1.0,14.0
13802,0.0,6.0
13803,3.0,10.0
13804,2.0,8.0
13805,16.0,12.0
13806,8.0,
13807,3.0,5.0
13808,5.0,10.0
13809,0.0,29.0
13810,2.0,20.0
13811,5.0,7.0
13812,,9.0
13813,1.0,10.0
13814,0.0,19.0
13815,1.0,25.0
13816,,12.0
13817,8.0,9.0
13818,5.0,17.0
13819,5.0,14.0
13820,6.0,28.0
13821,0.0,4.0
13822,0.0,7.0
13823,4.0,9.0
13824,0.0,20.0
13825,6.0,19.0
13826,4.0,8.0
13827,8.0,25.0
13828,0.0,11.0
13829,4.0,5.0
13830,6.0,9.0
13831,2.0,3.0
13832,0.0,7.0
13833,2.0,10.0
13834,4.0,8.0
13835,0.0,
13836,0.0,7.0
13837,2.0,12.0
13838,0.0,20.0
13839,4.0,14.0
13840,6.0,6.0
13841,0.0,21.0
13842,0.0,19.0
13843,5.0,7.0
13844,3.0,9.0
13845,7.0,10.0
13846,2.0,24.0
13847,4.0,10.0
13848,6.0,11.0
13849,5.0,3.0
13850,,
13851,1.0,23.0
13852,8.0,17.0
13853,0.0,15.0
13854,1.0,3.0
13855,3.0,21.0
13856,3.0,14.0
13857,4.0,26.0
13858,4.0,12.0
13859,0.0,9.0
13860,3.0,8.0
13861,11.0,9.0
13862,,11.0
13863,5.0,10.0
13864,,9.0
13865,0.0,3.0
13866,15.0,13.0
13867,9.0,13.0
13868,0.0,13.0
13869,0.0,6.0
13870,6.0,15.0
13871,4.0,13.0
13872,5.0,6.0
13873,2.0,11.0
13874,4.0,11.0
13875,0.0,16.0
13876,5.0,29.0
13877,0.0,
13878,0.0,28.0
13879,5.0,4.0
13880,0.0,14.0
13881,2.0,36.0
13882,2.0,5.0
13883,3.0,7.0
13884,0.0,10.0
13885,8.0,18.0
13886,1.0,4.0
13887,10.0,9.0
13888,3.0,
13889,0.0,4.0
13890,2.0,19.0
13891,7.0,4.0
13892,6.0,12.0
13893,6.0,9.0
13894,2.0,10.0
13895,0.0,14.0
13896,2.0,22.0
13897,2.0,10.0
13898,5.0,16.0
13899,2.0,27.0
13900,14.0,11.0
13901,0.0,10.0
13902,14.0,5.0
13903,1.0,32.0
13904,4.0,7.0
13905,0.0,8.0
13906,0.0,
13907,4.0,6.0
13908,0.0,26.0
13909,0.0,10.0
13910,1.0,8.0
13911,0.0,6.0
13912,9.0,20.0
13913,3.0,16.0
13914,4.0,9.0
13915,1.0,18.0
13916,1.0,3.0
13917,0.0,9.0
13918,1.0,9.0
13919,3.0,25.0
13920,0.0,5.0
13921,6.0,12.0
13922,0.0,34.0
13923,1.0,16.0
13924,7.0,24.0
13925,6.0,11.0
13926,4.0,10.0
13927,1.0,
13928,10.0,11.0
13929,2.0,6.0
13930,2.0,16.0
13931,2.0,15.0
13932,5.0,5.0
13933,5.0,32.0
13934,8.0,5.0
13935,2.0,3.0
13936,3.0,10.0
13937,6.0,19.0
13938,2.0,4.0
13939,0.0,14.0
13940,9.0,6.0
13941,0.0,11.0
13942,2.0,11.0
13943,3.0,7.0
13944,3.0,15.0
13945,5.0,19.0
13946,2.0,20.0
13947,0.0,18.0
13948,4.0,23.0
13949,2.0,16.0
13950,1.0,12.0
13951,0.0,6.0
13952,0.0,19.0
13953,2.0,11.0
13954,6.0,11.0
13955,2.0,17.0
13956,4.0,16.0
13957,0.0,17.0
13958,1.0,20.0
13959,7.0,18.0
13960,7.0,19.0
13961,5.0,27.0
13962,4.0,3.0
13963,5.0,11.0
13964,0.0,
13965,0.0,28.0
13966,6.0,15.0
13967,,3.0
13968,11.0,
13969,7.0,4.0
13970,0.0,6.0
13971,5.0,9.0
13972,2.0,12.0
13973,12.0,31.0
13974,1.0,10.0
13975,0.0,14.0
13976,5.0,14.0
13977,2.0,4.0
13978,0.0,6.0
13979,2.0,7.0
13980,6.0,12.0
13981,0.0,2.0
13982,11.0,
13983,2.0,9.0
13984,3.0,6.0
13985,4.0,10.0
13986,5.0,6.0
13987,3.0,11.0
13988,0.0,8.0
13989,0.0,15.0
13990,2.0,7.0
13991,8.0,31.0
13992,0.0,13.0
13993,2.0,8.0
13994,8.0,4.0
13995,10.0,
13996,0.0,19.0
13997,8.0,47.0
13998,2.0,12.0
13999,3.0,
14000,2.0,
14001,7.0,13.0
14002,0.0,13.0
14003,8.0,10.0
14004,13.0,39.0
14005,0.0,3.0
14006,7.0,10.0
14007,9.0,16.0
14008,3.0,16.0
14009,5.0,5.0
14010,9.0,19.0
14011,1.0,14.0
14012,1.0,30.0
14013,1.0,27.0
14014,0.0,8.0
14015,4.0,10.0
14016,0.0,13.0
14017,3.0,6.0
14018,8.0,9.0
14019,2.0,18.0
14020,4.0,9.0
14021,3.0,22.0
14022,11.0,11.0
14023,5.0,9.0
14024,1.0,7.0
14025,2.0,24.0
14026,4.0,21.0
14027,2.0,12.0
14028,4.0,20.0
14029,5.0,18.0
14030,0.0,21.0
14031,2.0,7.0
14032,7.0,
14033,5.0,29.0
14034,1.0,18.0
14035,9.0,20.0
14036,2.0,9.0
14037,1.0,15.0
14038,2.0,9.0
14039,3.0,4.0
14040,6.0,4.0
14041,1.0,20.0
14042,0.0,17.0
14043,1.0,5.0
14044,4.0,6.0
14045,4.0,9.0
14046,11.0,6.0
14047,2.0,24.0
14048,1.0,24.0
14049,0.0,7.0
14050,6.0,24.0
14051,1.0,20.0
14052,2.0,4.0
14053,9.0,11.0
14054,7.0,16.0
14055,0.0,12.0
14056,3.0,15.0
14057,0.0,5.0
14058,2.0,22.0
14059,8.0,10.0
14060,3.0,8.0
14061,0.0,10.0
14062,6.0,32.0
14063,3.0,33.0
14064,1.0,17.0
14065,8.0,
14066,6.0,12.0
14067,0.0,1.0
14068,5.0,14.0
14069,3.0,17.0
14070,1.0,
14071,6.0,1.0
14072,0.0,16.0
14073,2.0,3.0
14074,7.0,2.0
14075,0.0,5.0
14076,4.0,12.0
14077,1.0,14.0
14078,6.0,12.0
14079,2.0,13.0
14080,10.0,26.0
14081,6.0,15.0
14082,8.0,11.0
14083,2.0,
14084,0.0,10.0
14085,5.0,3.0
14086,2.0,19.0
14087,2.0,6.0
14088,7.0,6.0
14089,0.0,10.0
14090,9.0,14.0
14091,2.0,6.0
14092,1.0,18.0
14093,0.0,18.0
14094,3.0,14.0
14095,3.0,7.0
14096,0.0,23.0
14097,1.0,13.0
14098,2.0,8.0
14099,2.0,7.0
14100,9.0,14.0
14101,2.0,23.0
14102,0.0,6.0
14103,6.0,24.0
14104,7.0,6.0
14105,8.0,14.0
14106,4.0,7.0
14107,2.0,5.0
14108,6.0,18.0
14109,10.0,12.0
14110,0.0,13.0
14111,2.0,4.0
14112,9.0,25.0
14113,7.0,
14114,2.0,8.0
14115,2.0,11.0
14116,7.0,10.0
14117,0.0,13.0
14118,1.0,15.0
14119,2.0,13.0
14120,1.0,20.0
14121,4.0,17.0
14122,0.0,9.0
14123,6.0,6.0
14124,7.0,15.0
14125,3.0,7.0
14126,4.0,10.0
14127,2.0,9.0
14128,5.0,15.0
14129,7.0,7.0
14130,3.0,18.0
14131,3.0,8.0
14132,6.0,22.0
14133,5.0,18.0
14134,0.0,7.0
14135,4.0,10.0
14136,0.0,21.0
14137,1.0,9.0
14138,,20.0
14139,3.0,6.0
14140,15.0,4.0
14141,2.0,11.0
14142,6.0,25.0
14143,0.0,25.0
14144,4.0,14.0
14145,0.0,14.0
14146,0.0,15.0
14147,8.0,15.0
14148,,4.0
14149,5.0,10.0
14150,0.0,19.0
14151,4.0,20.0
14152,0.0,25.0
14153,2.0,21.0
14154,3.0,13.0
14155,1.0,22.0
14156,3.0,10.0
14157,8.0,7.0
14158,4.0,4.0
14159,0.0,5.0
14160,2.0,4.0
14161,4.0,7.0
14162,2.0,9.0
14163,5.0,17.0
14164,0.0,10.0
14165,2.0,25.0
14166,4.0,9.0
14167,2.0,11.0
14168,5.0,8.0
14169,1.0,18.0
14170,0.0,8.0
14171,1.0,20.0
14172,5.0,10.0
14173,1.0,32.0
14174,1.0,6.0
14175,5.0,7.0
14176,2.0,10.0
14177,0.0,11.0
14178,3.0,12.0
14179,1.0,5.0
14180,4.0,6.0
14181,4.0,
14182,8.0,3.0
14183,11.0,13.0
14184,9.0,12.0
14185,6.0,11.0
14186,3.0,18.0
14187,2.0,11.0
14188,3.0,14.0
14189,0.0,16.0
14190,9.0,11.0
14191,2.0,7.0
14192,2.0,15.0
14193,0.0,6.0
14194,4.0,5.0
14195,3.0,13.0
14196,6.0,9.0
14197,1.0,14.0
14198,5.0,12.0
14199,5.0,15.0
14200,0.0,
14201,1.0,14.0
14202,9.0,13.0
14203,4.0,7.0
14204,5.0,8.0
14205,6.0,11.0
14206,0.0,5.0
14207,2.0,7.0
14208,2.0,3.0
14209,0.0,18.0
14210,0.0,16.0
14211,4.0,15.0
14212,0.0,12.0
14213,5.0,19.0
14214,5.0,14.0
14215,5.0,8.0
14216,0.0,19.0
14217,3.0,4.0
14218,3.0,16.0
14219,4.0,12.0
14220,,14.0
14221,3.0,6.0
14222,5.0,33.0
14223,3.0,4.0
14224,1.0,17.0
14225,8.0,10.0
14226,9.0,8.0
14227,4.0,17.0
14228,6.0,1.0
14229,4.0,23.0
14230,3.0,17.0
14231,1.0,4.0
14232,3.0,16.0
14233,11.0,19.0
14234,3.0,9.0
14235,3.0,2.0
14236,6.0,19.0
14237,1.0,18.0
14238,3.0,14.0
14239,3.0,13.0
14240,1.0,5.0
14241,0.0,22.0
14242,2.0,14.0
14243,3.0,5.0
14244,5.0,8.0
14245,2.0,15.0
14246,0.0,7.0
14247,0.0,15.0
14248,1.0,15.0
14249,1.0,8.0
14250,0.0,17.0
14251,0.0,12.0
14252,8.0,4.0
14253,0.0,9.0
14254,2.0,21.0
14255,2.0,3.0
14256,2.0,11.0
14257,5.0,18.0
14258,3.0,9.0
14259,2.0,11.0
14260,3.0,29.0
14261,3.0,11.0
14262,1.0,9.0
14263,6.0,14.0
14264,5.0,14.0
14265,2.0,
14266,1.0,19.0
14267,6.0,6.0
14268,3.0,3.0
14269,3.0,14.0
14270,2.0,13.0
14271,0.0,20.0
14272,3.0,7.0
14273,2.0,9.0
14274,0.0,9.0
14275,0.0,9.0
14276,4.0,3.0
14277,1.0,12.0
14278,0.0,24.0
14279,2.0,12.0
14280,1.0,18.0
14281,0.0,21.0
14282,2.0,20.0
14283,0.0,15.0
14284,2.0,6.0
14285,2.0,12.0
14286,0.0,10.0
14287,0.0,7.0
14288,10.0,22.0
14289,3.0,14.0
14290,1.0,6.0
14291,3.0,11.0
14292,0.0,5.0
14293,0.0,9.0
14294,7.0,12.0
14295,1.0,18.0
14296,1.0,10.0
14297,5.0,14.0
14298,0.0,9.0
14299,3.0,17.0
14300,0.0,7.0
14301,5.0,19.0
14302,6.0,15.0
14303,4.0,6.0
14304,1.0,5.0
14305,7.0,7.0
14306,6.0,
14307,0.0,24.0
14308,3.0,26.0
14309,2.0,2.0
14310,5.0,6.0
14311,2.0,15.0
14312,6.0,5.0
14313,0.0,5.0
14314,3.0,4.0
14315,5.0,26.0
14316,0.0,6.0
14317,8.0,46.0
14318,3.0,23.0
14319,0.0,12.0
14320,3.0,12.0
14321,13.0,3.0
14322,1.0,15.0
14323,0.0,5.0
14324,3.0,3.0
14325,3.0,2.0
14326,1.0,14.0
14327,20.0,7.0
14328,6.0,8.0
14329,0.0,6.0
14330,7.0,6.0
14331,1.0,
14332,0.0,5.0
14333,11.0,20.0
14334,4.0,16.0
14335,0.0,11.0
14336,1.0,12.0
14337,1.0,16.0
14338,2.0,15.0
14339,0.0,14.0
14340,0.0,8.0
14341,2.0,12.0
14342,,10.0
14343,5.0,16.0
14344,2.0,20.0
14345,0.0,29.0
14346,0.0,14.0
14347,4.0,
14348,9.0,4.0
14349,14.0,12.0
14350,0.0,16.0
14351,9.0,2.0
14352,3.0,14.0
14353,4.0,20.0
14354,0.0,
14355,2.0,15.0
14356,0.0,18.0
14357,0.0,15.0
14358,3.0,5.0
14359,4.0,20.0
14360,1.0,21.0
14361,5.0,
14362,5.0,21.0
14363,4.0,9.0
14364,1.0,8.0
14365,0.0,4.0
14366,1.0,8.0
14367,4.0,8.0
14368,1.0,5.0
14369,3.0,11.0
14370,9.0,4.0
14371,8.0,12.0
14372,5.0,5.0
14373,3.0,16.0
14374,4.0,13.0
14375,4.0,6.0
14376,1.0,13.0
14377,3.0,
14378,4.0,17.0
14379,3.0,36.0
14380,4.0,15.0
14381,7.0,7.0
14382,4.0,17.0
14383,,22.0
14384,1.0,10.0
14385,3.0,21.0
14386,7.0,13.0
14387,5.0,11.0
14388,1.0,23.0
14389,0.0,5.0
14390,9.0,17.0
14391,7.0,15.0
14392,5.0,13.0
14393,2.0,42.0
14394,2.0,18.0
14395,5.0,11.0
14396,4.0,8.0
14397,1.0,8.0
14398,8.0,12.0
14399,7.0,12.0
14400,11.0,8.0
14401,2.0,9.0
14402,0.0,13.0
14403,9.0,5.0
14404,11.0,15.0
14405,3.0,13.0
14406,1.0,11.0
14407,1.0,12.0
14408,4.0,13.0
14409,0.0,8.0
14410,1.0,4.0
14411,0.0,11.0
14412,8.0,10.0
14413,4.0,16.0
14414,0.0,5.0
14415,5.0,27.0
14416,4.0,5.0
14417,0.0,12.0
14418,5.0,11.0
14419,8.0,21.0
14420,8.0,16.0
14421,0.0,11.0
14422,12.0,5.0
14423,1.0,6.0
14424,0.0,21.0
14425,2.0,4.0
14426,0.0,8.0
14427,3.0,25.0
14428,3.0,31.0
14429,7.0,14.0
14430,0.0,12.0
14431,8.0,3.0
14432,3.0,18.0
14433,9.0,12.0
14434,0.0,14.0
14435,8.0,8.0
14436,7.0,18.0
14437,3.0,10.0
14438,9.0,33.0
14439,0.0,12.0
14440,4.0,9.0
14441,3.0,
14442,1.0,1.0
14443,0.0,6.0
14444,2.0,8.0
14445,3.0,7.0
14446,7.0,21.0
14447,11.0,
14448,6.0,13.0
14449,4.0,11.0
14450,7.0,7.0
14451,4.0,22.0
14452,7.0,21.0
14453,1.0,11.0
14454,1.0,37.0
14455,0.0,8.0
14456,0.0,17.0
14457,2.0,8.0
14458,4.0,19.0
14459,4.0,7.0
14460,4.0,7.0
14461,5.0,18.0
14462,2.0,6.0
14463,6.0,2.0
14464,2.0,21.0
14465,3.0,6.0
14466,1.0,27.0
14467,1.0,38.0
14468,0.0,15.0
14469,1.0,16.0
14470,14.0,19.0
14471,0.0,5.0
14472,8.0,9.0
14473,0.0,4.0
14474,0.0,9.0
14475,0.0,22.0
14476,5.0,3.0
14477,3.0,18.0
14478,2.0,4.0
14479,6.0,4.0
14480,14.0,14.0
14481,1.0,6.0
14482,3.0,12.0
14483,0.0,15.0
14484,1.0,14.0
14485,0.0,12.0
14486,3.0,22.0
14487,1.0,6.0
14488,0.0,8.0
14489,0.0,29.0
14490,0.0,7.0
14491,2.0,12.0
14492,0.0,6.0
14493,7.0,13.0
14494,0.0,7.0
14495,6.0,12.0
14496,1.0,21.0
14497,1.0,19.0
14498,9.0,20.0
14499,0.0,16.0
14500,0.0,16.0
14501,0.0,4.0
14502,0.0,11.0
14503,0.0,17.0
14504,3.0,20.0
14505,13.0,1.0
14506,11.0,13.0
14507,5.0,12.0
14508,,14.0
14509,9.0,16.0
14510,1.0,1.0
14511,9.0,6.0
14512,0.0,28.0
14513,6.0,11.0
14514,6.0,14.0
14515,3.0,13.0
14516,5.0,22.0
14517,2.0,31.0
14518,,11.0
14519,3.0,24.0
14520,5.0,7.0
14521,4.0,15.0
14522,0.0,18.0
14523,0.0,20.0
14524,0.0,8.0
14525,1.0,6.0
14526,5.0,8.0
14527,0.0,12.0
14528,1.0,18.0
14529,4.0,2.0
14530,5.0,15.0
14531,2.0,18.0
14532,9.0,11.0
14533,3.0,7.0
14534,1.0,7.0
14535,1.0,11.0
14536,0.0,16.0
14537,9.0,13.0
14538,3.0,9.0
14539,9.0,18.0
14540,3.0,10.0
14541,2.0,19.0
14542,1.0,6.0
14543,0.0,16.0
14544,0.0,19.0
14545,0.0,2.0
14546,3.0,12.0
14547,2.0,4.0
14548,3.0,6.0
14549,2.0,25.0
14550,,8.0
14551,4.0,
14552,3.0,4.0
14553,3.0,17.0
14554,2.0,8.0
14555,7.0,6.0
14556,,3.0
14557,2.0,17.0
14558,3.0,12.0
14559,6.0,19.0
14560,6.0,15.0
14561,1.0,9.0
14562,3.0,11.0
14563,2.0,1.0
14564,1.0,17.0
14565,6.0,15.0
14566,3.0,
14567,5.0,19.0
14568,13.0,11.0
14569,1.0,10.0
14570,3.0,2.0
14571,4.0,9.0
14572,3.0,23.0
14573,1.0,11.0
14574,7.0,19.0
14575,2.0,6.0
14576,4.0,34.0
14577,8.0,7.0
14578,0.0,19.0
14579,3.0,11.0
14580,4.0,9.0
14581,8.0,19.0
14582,5.0,9.0
14583,5.0,16.0
14584,6.0,8.0
14585,10.0,11.0
14586,5.0,15.0
14587,1.0,16.0
